time,sand_heads_actual,sand_heads_predicted,halibut_bank_actual,halibut_bank_predicted,sentry_shoal_actual,sentry_shoal_predicted
2012-07-05 21:00:00,287.03323,284.64066,288.1719,284.76196,289.36014,284.44403
2012-07-06 00:00:00,286.9979,284.673,288.37033,284.84506,289.349,284.5788
2012-07-06 03:00:00,286.9019,284.7047,288.3776,285.24918,289.2722,283.35507
2012-07-06 06:00:00,286.97495,286.71463,288.3878,286.28705,289.7151,282.56564
2012-07-06 09:00:00,287.4343,287.03952,288.39902,286.36185,289.2772,282.67322
2012-07-06 12:00:00,287.6682,286.44354,288.94125,285.7151,288.49905,282.80127
2012-07-06 15:00:00,287.64145,284.58762,288.88168,284.6236,288.53427,282.85284
2012-07-06 18:00:00,287.87076,284.73434,289.0579,284.97946,289.7952,284.5006
2012-07-06 21:00:00,287.7899,284.8469,289.48523,285.09106,290.08475,284.70096
2012-07-07 00:00:00,288.0441,284.9101,289.42075,285.0169,290.21432,284.7216
2012-07-07 03:00:00,288.49646,285.34082,289.31894,285.4844,290.0247,284.3811
2012-07-07 06:00:00,288.90454,286.07434,289.40195,285.37204,290.28882,282.8905
2012-07-07 09:00:00,288.27942,286.41376,289.4586,285.82224,290.0255,282.86844
2012-07-07 12:00:00,287.1152,286.2203,288.97214,285.76236,289.167,282.84232
2012-07-07 15:00:00,287.60757,284.72568,288.94724,284.8425,289.4155,282.74658
2012-07-07 18:00:00,288.16077,284.85242,289.49637,284.80978,290.1488,284.37018
2012-07-07 21:00:00,288.5421,284.95563,290.14282,285.11993,290.00668,284.75827
2012-07-08 00:00:00,288.97366,285.0217,290.74057,285.32477,290.1196,284.8026
2012-07-08 03:00:00,288.8986,285.38504,291.65,285.56143,291.30365,284.38623
2012-07-08 06:00:00,288.82095,286.4817,291.36026,285.804,291.5867,282.8227
2012-07-08 09:00:00,288.5374,287.02197,290.7023,286.38168,290.4635,282.63297
2012-07-08 12:00:00,289.4165,286.86676,290.2747,286.23093,290.07938,282.54822
2012-07-08 15:00:00,289.3931,285.2792,290.34653,284.93402,290.90836,283.37247
2012-07-08 18:00:00,289.61023,285.21994,291.05258,285.19687,291.5143,284.81537
2012-07-08 21:00:00,289.9637,285.26184,291.6473,285.37842,291.2164,285.0559
2012-07-09 00:00:00,290.37863,285.29657,292.65735,285.47186,291.07394,285.0443
2012-07-09 03:00:00,290.79642,285.71664,293.56323,285.62173,293.18912,284.6591
2012-07-09 06:00:00,290.53342,286.98828,293.67886,286.0646,292.46323,282.96127
2012-07-09 09:00:00,290.069,286.53864,291.8215,285.93597,291.35034,282.8943
2012-07-09 12:00:00,288.53564,286.241,290.34836,285.81787,290.65833,282.71658
2012-07-09 15:00:00,288.38535,285.508,290.42453,285.28818,290.72464,284.0095
2012-07-09 18:00:00,288.58017,285.2079,289.88745,285.3528,291.09897,284.89587
2012-07-09 21:00:00,289.158,285.15225,289.99243,285.4308,291.12085,285.08493
2012-07-10 00:00:00,290.73465,285.2955,291.14865,285.5094,291.41965,284.99994
2012-07-10 03:00:00,290.36685,286.19257,291.90555,285.62473,291.78256,284.66342
2012-07-10 06:00:00,288.76196,286.22702,291.26172,285.39478,291.63687,283.21304
2012-07-10 09:00:00,288.20044,286.14453,290.38626,285.6371,291.2105,282.96826
2012-07-10 12:00:00,287.3831,286.33102,289.35306,285.7347,290.7692,282.73727
2012-07-10 15:00:00,288.46432,285.5282,289.79312,285.67267,290.65176,283.2776
2012-07-10 18:00:00,289.18716,285.2094,290.10367,285.54523,291.06223,284.64795
2012-07-10 21:00:00,289.79907,285.16977,291.04837,285.5344,291.35657,284.76205
2012-07-11 00:00:00,290.56918,285.24207,291.7604,285.50974,291.77213,284.73874
2012-07-11 03:00:00,292.02774,286.1897,291.86435,285.60904,292.7392,284.46558
2012-07-11 06:00:00,290.5668,286.6051,291.9215,285.34338,291.68973,282.8984
2012-07-11 09:00:00,290.1663,286.23422,291.62094,285.65466,290.75882,282.87793
2012-07-11 12:00:00,288.6151,286.08542,291.301,285.65637,290.16122,282.6463
2012-07-11 15:00:00,288.70135,285.15143,291.1952,285.5727,290.7052,283.09613
2012-07-11 18:00:00,290.25928,284.96652,291.8923,285.37885,291.67398,284.69977
2012-07-11 21:00:00,290.54703,284.96906,292.65216,285.48697,292.0133,284.92157
2012-07-12 00:00:00,290.6412,285.16882,292.67996,285.4971,293.92697,284.85663
2012-07-12 03:00:00,291.8107,286.00305,292.6552,285.65326,293.49484,284.41324
2012-07-12 06:00:00,291.4109,286.7162,292.5454,285.89542,291.82333,282.82092
2012-07-12 09:00:00,290.64487,286.7299,292.6312,286.04782,290.90067,282.62015
2012-07-12 12:00:00,290.83145,286.35623,291.7125,285.86356,290.28964,282.43768
2012-07-12 15:00:00,290.9614,285.51245,291.59448,285.40128,291.0366,283.03198
2012-07-12 18:00:00,291.24084,285.3241,292.294,285.26733,292.81705,284.73273
2012-07-12 21:00:00,291.35373,285.53867,293.23343,285.37097,294.43692,284.93353
2012-07-13 00:00:00,291.15244,285.9596,294.1658,285.41824,294.28,284.77505
2012-07-13 03:00:00,292.7501,286.86136,295.02036,285.693,293.13977,283.57846
2012-07-13 06:00:00,292.6951,287.3553,293.37866,285.90506,292.06955,282.72754
2012-07-13 09:00:00,291.79294,287.0407,292.35513,285.89847,291.465,282.434
2012-07-13 12:00:00,290.09308,286.47778,291.668,285.66916,290.50638,282.34784
2012-07-13 15:00:00,290.52176,285.29083,291.54617,285.35056,291.32657,283.79565
2012-07-13 18:00:00,291.11694,285.24286,292.42648,285.47366,292.9354,285.0173
2012-07-13 21:00:00,291.3282,285.46567,293.47714,285.52753,294.80164,285.16248
2012-07-14 00:00:00,291.30307,286.05237,294.6736,285.62915,295.56442,285.12503
2012-07-14 03:00:00,292.0236,286.67545,293.9819,285.99762,294.4564,284.70172
2012-07-14 06:00:00,291.2514,286.72623,293.40076,286.1571,293.1506,283.79233
2012-07-14 09:00:00,291.9767,287.03812,293.1254,285.96152,292.23825,282.9482
2012-07-14 12:00:00,291.2601,286.618,292.03107,285.83978,291.63013,282.83743
2012-07-14 15:00:00,291.0596,286.27252,291.66443,285.14545,292.32922,284.5821
2012-07-14 18:00:00,291.60733,285.2828,292.58905,285.5083,293.69882,285.0645
2012-07-14 21:00:00,291.89383,285.2131,293.88483,285.72067,294.77228,285.10245
2012-07-15 00:00:00,293.0879,285.8988,295.3273,285.86716,294.24393,284.8185
2012-07-15 03:00:00,293.76523,286.18472,294.7584,286.09473,292.4657,283.4792
2012-07-15 06:00:00,292.579,286.46655,292.70438,286.26532,291.17694,282.6757
2012-07-15 09:00:00,291.18423,286.5147,291.29025,286.0713,290.42618,282.24142
2012-07-15 12:00:00,290.31592,286.26172,290.3085,285.8829,289.8514,282.18106
2012-07-15 15:00:00,290.1051,285.1267,290.60684,285.46616,291.20578,282.79898
2012-07-15 18:00:00,290.80313,284.95126,292.02243,285.38843,293.20154,284.52283
2012-07-15 21:00:00,290.6425,285.03085,291.96063,285.56326,294.17355,284.83136
2012-07-16 00:00:00,290.5573,285.08237,291.6366,285.5984,294.82397,284.82254
2012-07-16 03:00:00,290.58408,285.10114,291.65833,285.9505,294.18607,284.59317
2012-07-16 06:00:00,289.19113,285.96265,290.55875,285.85812,292.42938,283.77017
2012-07-16 09:00:00,288.932,286.25742,289.92838,285.8423,291.53137,282.8946
2012-07-16 12:00:00,289.70358,286.3231,290.91174,285.7777,291.5126,282.85867
2012-07-16 15:00:00,290.02884,285.37747,291.43594,285.44516,292.51004,284.46243
2012-07-16 18:00:00,291.45642,285.2699,292.51474,285.5389,291.99637,285.03613
2012-07-16 21:00:00,292.68326,285.3098,293.9645,285.62045,292.36417,285.1394
2012-07-17 00:00:00,293.44006,285.275,294.78757,285.6396,293.7534,285.03806
2012-07-17 03:00:00,292.9408,285.34607,295.16742,285.64508,294.42606,284.438
2012-07-17 06:00:00,293.11966,286.54498,294.22516,286.0471,292.75674,282.78018
2012-07-17 09:00:00,292.12485,286.8263,293.36597,286.21432,291.69626,282.55786
2012-07-17 12:00:00,290.18845,286.53732,292.10724,286.02216,291.39413,282.36523
2012-07-17 15:00:00,290.88028,285.25912,291.78342,285.03607,291.76315,283.92908
2012-07-17 18:00:00,291.25754,285.20377,292.5212,285.27567,293.12927,284.95212
2012-07-17 21:00:00,291.572,285.18542,293.24155,285.49796,294.81534,285.12354
2012-07-18 00:00:00,292.70422,285.1656,293.20596,285.49356,294.30637,284.87225
2012-07-18 03:00:00,292.51974,286.26926,293.61996,285.76788,292.42294,283.63647
2012-07-18 06:00:00,291.5343,286.6547,293.0491,285.7534,290.8593,282.65
2012-07-18 09:00:00,291.33722,286.35358,292.6924,285.56262,289.8674,282.1114
2012-07-18 12:00:00,290.6566,286.02655,291.05057,285.532,288.82257,282.12836
2012-07-18 15:00:00,290.50247,285.11215,290.387,285.42883,289.139,282.6411
2012-07-18 18:00:00,290.91306,285.09647,290.77567,285.43066,290.8914,283.52432
2012-07-18 21:00:00,291.13348,285.16986,291.46823,285.58618,292.1019,284.40695
2012-07-19 00:00:00,291.06226,285.23727,292.00333,285.66553,293.33524,283.89914
2012-07-19 03:00:00,291.7842,285.99097,291.82996,285.97437,292.43518,282.70993
2012-07-19 06:00:00,290.945,286.6603,292.04318,286.2941,291.10635,282.34274
2012-07-19 09:00:00,289.74744,286.9641,291.11136,286.89978,290.45804,282.81592
2012-07-19 12:00:00,288.64148,286.31818,290.60468,286.33182,289.4049,282.7321
2012-07-19 15:00:00,288.55563,284.91302,290.12613,285.4141,289.35013,282.86426
2012-07-19 18:00:00,290.12466,284.873,290.99478,285.13522,290.736,284.687
2012-07-19 21:00:00,291.55637,285.0233,292.07364,285.3899,291.2314,285.00113
2012-07-20 00:00:00,291.72568,284.99484,293.0093,285.44003,291.24387,284.98505
2012-07-20 03:00:00,291.7048,285.11426,293.12772,285.8095,291.0503,284.41495
2012-07-20 06:00:00,291.97,286.4939,293.14,286.35593,291.01627,282.6618
2012-07-20 09:00:00,291.36066,286.79733,292.90237,286.18768,290.98404,282.53207
2012-07-20 12:00:00,290.6234,286.23386,292.32034,285.4297,290.8021,282.69916
2012-07-20 15:00:00,291.1051,285.20648,292.6532,284.97934,290.62576,284.25323
2012-07-20 18:00:00,291.28876,285.08276,292.29153,285.34088,291.04196,284.9098
2012-07-20 21:00:00,291.79086,286.13882,292.06564,285.619,292.38516,285.031
2012-07-21 00:00:00,292.21878,286.08893,292.1691,285.7815,292.08865,284.87344
2012-07-21 03:00:00,292.0579,285.97623,292.45364,285.37485,291.9788,284.50674
2012-07-21 06:00:00,291.70636,286.02484,292.83115,285.6607,291.51126,283.29764
2012-07-21 09:00:00,291.3626,286.05734,292.0323,285.7384,290.9009,282.94724
2012-07-21 12:00:00,289.9078,285.93652,290.86816,285.86115,290.61368,282.60983
2012-07-21 15:00:00,289.2148,285.78107,290.36694,285.79037,290.5659,282.3982
2012-07-21 18:00:00,289.29755,284.7629,290.4189,285.76544,290.87668,282.411
2012-07-21 21:00:00,290.6862,284.1326,291.35135,285.53558,291.06674,282.4025
2012-07-22 00:00:00,291.62375,284.20505,292.28214,285.1395,291.49423,282.53833
2012-07-22 03:00:00,291.60593,284.67752,292.42227,285.52872,290.69272,282.49094
2012-07-22 06:00:00,291.36426,285.46304,291.52576,285.6901,290.23862,282.45615
2012-07-22 09:00:00,291.02673,285.7769,290.8429,285.75458,289.94223,282.38782
2012-07-22 12:00:00,289.76196,285.84842,289.95895,285.80606,289.44754,282.4033
2012-07-22 15:00:00,288.76828,285.86963,289.01685,285.78436,288.45682,282.37735
2012-07-22 18:00:00,289.09082,285.69083,289.42346,285.77985,289.51157,282.38547
2012-07-22 21:00:00,290.0472,285.52335,290.31174,285.7742,287.90265,282.86044
2012-07-23 00:00:00,289.12012,285.54883,287.71072,285.74777,288.84152,282.94467
2012-07-23 03:00:00,288.86252,285.78284,288.82886,285.7543,290.1193,282.5805
2012-07-23 06:00:00,289.03574,285.97116,288.8463,285.77914,289.10867,282.50278
2012-07-23 09:00:00,288.70068,286.1239,289.45053,285.78125,288.33774,282.49713
2012-07-23 12:00:00,288.93198,286.1343,289.21323,285.78296,288.21176,282.46625
2012-07-23 15:00:00,288.97452,286.24472,288.95316,285.86804,288.5389,282.46167
2012-07-23 18:00:00,289.81592,286.18283,289.65707,286.00238,289.59995,282.84573
2012-07-23 21:00:00,290.19647,285.9512,290.43588,286.07275,290.7501,283.00464
2012-07-24 00:00:00,290.45584,285.85193,290.39627,286.0043,291.02295,282.81107
2012-07-24 03:00:00,289.5599,285.9918,290.06198,285.94846,290.34854,282.55112
2012-07-24 06:00:00,288.13205,286.7528,289.63297,285.858,289.14584,282.4446
2012-07-24 09:00:00,287.11008,286.72028,288.8634,285.94775,288.11526,282.5468
2012-07-24 12:00:00,287.2643,286.18683,288.83167,285.81924,287.81018,282.48752
2012-07-24 15:00:00,287.22104,285.85416,289.09476,285.6907,288.1057,282.58
2012-07-24 18:00:00,288.48376,284.69934,289.44632,285.55124,290.10605,282.9064
2012-07-24 21:00:00,289.6403,284.66064,290.2322,285.68332,291.58505,284.272
2012-07-25 00:00:00,289.7404,284.7928,290.66794,285.50903,292.68558,284.09158
2012-07-25 03:00:00,289.7854,285.36243,290.407,285.7072,291.60428,282.7764
2012-07-25 06:00:00,289.9141,286.44217,290.2764,286.08188,290.38406,282.40894
2012-07-25 09:00:00,289.75635,287.1288,290.244,286.56427,289.712,282.43457
2012-07-25 12:00:00,289.4502,287.11652,289.5044,286.13116,288.806,282.40247
2012-07-25 15:00:00,289.30594,284.84448,289.33798,285.32156,289.52573,282.7761
2012-07-25 18:00:00,289.46042,285.001,289.9121,285.11127,290.898,284.52267
2012-07-25 21:00:00,289.54703,285.1075,290.30215,285.42538,291.3003,284.88254
2012-07-26 00:00:00,289.4813,285.0407,290.08328,285.44928,291.31595,284.82248
2012-07-26 03:00:00,289.46252,285.28806,289.95212,285.6653,292.3964,283.94656
2012-07-26 06:00:00,289.8596,286.21927,290.03732,286.10767,291.6891,282.78372
2012-07-26 09:00:00,289.7659,286.51303,289.74405,286.32434,291.02228,282.71255
2012-07-26 12:00:00,289.2041,286.20987,289.4069,286.03525,290.3436,282.7097
2012-07-26 15:00:00,288.87418,284.86768,288.99203,285.15805,290.6159,283.4359
2012-07-26 18:00:00,289.05624,284.8937,289.0786,285.3926,291.07248,284.82587
2012-07-26 21:00:00,289.52203,284.91776,289.22134,285.54755,291.12796,284.98077
2012-07-27 00:00:00,290.7102,285.0241,289.2002,285.42825,292.81085,284.84122
2012-07-27 03:00:00,291.02536,285.8645,289.17422,285.9018,292.67502,284.35724
2012-07-27 06:00:00,289.4896,286.18384,289.33054,285.9745,291.86435,282.84286
2012-07-27 09:00:00,289.17587,286.05975,289.30884,285.8888,291.10266,282.627
2012-07-27 12:00:00,288.65134,285.88867,289.41733,285.72675,290.70798,282.63205
2012-07-27 15:00:00,288.98288,285.2125,289.68356,285.44022,289.9292,282.87427
2012-07-27 18:00:00,289.38297,285.0823,289.7939,285.9212,290.0671,284.42953
2012-07-27 21:00:00,289.69754,285.2539,289.97452,285.95743,290.8208,283.95312
2012-07-28 00:00:00,290.04343,285.26163,290.31018,285.74057,291.15152,283.16504
2012-07-28 03:00:00,290.20068,285.6061,290.66895,285.34232,291.16956,282.92285
2012-07-28 06:00:00,289.53333,285.9935,290.52768,285.6793,290.53546,282.91678
2012-07-28 09:00:00,289.38715,286.40286,290.25272,285.66888,290.01614,282.69043
2012-07-28 12:00:00,288.34885,286.3164,289.20517,285.70963,289.45798,282.6515
2012-07-28 15:00:00,288.71042,285.5779,288.84592,285.81992,289.39896,282.6254
2012-07-28 18:00:00,289.39438,284.63168,289.70224,285.61526,289.8234,282.79932
2012-07-28 21:00:00,290.9581,284.62817,290.2263,285.39868,290.70105,282.94498
2012-07-29 00:00:00,291.94763,284.7095,291.07422,285.43323,291.36035,283.14236
2012-07-29 03:00:00,292.2167,285.58472,291.74612,285.79553,291.4459,283.04916
2012-07-29 06:00:00,291.32596,286.70096,291.811,286.23502,291.38068,282.74084
2012-07-29 09:00:00,289.56393,286.96106,290.5439,286.6326,290.49997,282.65933
